sessid,subjid,channo,clusid,sitename,regionname,hemisphere,clustype
52,52,32,1,LMH,HC,L,MU
52,52,41,1,RA,AM,R,SU
52,52,44,1,RA,AM,R,SU
52,52,45,1,RA,AM,R,MU
52,52,46,1,RA,AM,R,SU
52,52,53,1,RAH,HC,R,MU
52,52,57,1,REC,EC,R,MU
52,52,57,2,REC,EC,R,MU
52,52,58,1,REC,EC,R,MU
52,52,60,1,REC,EC,R,MU
52,52,60,2,REC,EC,R,SU
52,52,62,1,REC,EC,R,MU
52,52,62,2,REC,EC,R,MU
52,52,63,1,REC,EC,R,MU
52,52,65,1,RMH,HC,R,MU
52,52,66,1,RMH,HC,R,MU
52,52,66,2,RMH,HC,R,SU
52,52,66,3,RMH,HC,R,MU
52,52,68,1,RMH,HC,R,SU
52,52,68,2,RMH,HC,R,SU
52,52,68,3,RMH,HC,R,MU
52,52,69,1,RMH,HC,R,MU
52,52,70,1,RMH,HC,R,MU
52,52,71,1,RMH,HC,R,MU
52,52,71,2,RMH,HC,R,SU
52,52,73,1,RPHC,PHC,R,MU
52,52,75,1,RPHC,PHC,R,MU
52,52,76,1,RPHC,PHC,R,MU
52,52,78,1,RPHC,PHC,R,MU
52,52,79,1,RPHC,PHC,R,SU
53,53,2,1,LA,AM,L,MU
53,53,3,1,LA,AM,L,MU
53,53,4,1,LA,AM,L,SU
53,53,5,1,LA,AM,L,MU
53,53,6,1,LA,AM,L,SU
53,53,7,1,LA,AM,L,MU
53,53,7,2,LA,AM,L,MU
53,53,8,1,LA,AM,L,MU
53,53,8,2,LA,AM,L,MU
53,53,11,1,LAH,HC,L,MU
53,53,12,1,LAH,HC,L,MU
53,53,12,2,LAH,HC,L,SU
53,53,13,1,LAH,HC,L,MU
53,53,13,2,LAH,HC,L,MU
53,53,14,1,LAH,HC,L,MU
53,53,16,1,LAH,HC,L,MU
53,53,16,2,LAH,HC,L,MU
53,53,17,1,LEC,EC,L,MU
53,53,20,1,LEC,EC,L,MU
53,53,22,1,LEC,EC,L,MU
53,53,23,1,LEC,EC,L,MU
53,53,25,1,LMH,HC,L,MU
53,53,26,1,LMH,HC,L,MU
53,53,27,1,LMH,HC,L,MU
53,53,28,1,LMH,HC,L,MU
53,53,30,1,LMH,HC,L,MU
53,53,30,2,LMH,HC,L,MU
53,53,32,1,LMH,HC,L,MU
53,53,33,1,LPHC,PHC,L,MU
53,53,34,1,LPHC,PHC,L,MU
53,53,35,1,LPHC,PHC,L,MU
53,53,36,1,LPHC,PHC,L,MU
53,53,37,1,LPHC,PHC,L,MU
53,53,41,1,RA,AM,R,SU
53,53,41,2,RA,AM,R,MU
53,53,42,1,RA,AM,R,MU
53,53,42,2,RA,AM,R,SU
53,53,43,1,RA,AM,R,SU
53,53,43,2,RA,AM,R,MU
53,53,43,3,RA,AM,R,SU
53,53,44,1,RA,AM,R,MU
53,53,44,2,RA,AM,R,SU
53,53,45,1,RA,AM,R,SU
53,53,45,2,RA,AM,R,MU
53,53,46,1,RA,AM,R,SU
53,53,46,2,RA,AM,R,MU
53,53,47,1,RA,AM,R,SU
53,53,48,1,RA,AM,R,SU
53,53,54,1,RAH,HC,R,SU
53,53,54,2,RAH,HC,R,SU
53,53,55,1,RAH,HC,R,MU
53,53,56,1,RAH,HC,R,SU
53,53,57,1,RAPH,other,R,MU
53,53,58,1,RAPH,other,R,MU
53,53,59,1,RAPH,other,R,MU
53,53,60,1,RAPH,other,R,MU
53,53,61,1,RAPH,other,R,MU
53,53,62,1,RAPH,other,R,MU
53,53,64,1,RAPH,other,R,MU
53,53,65,1,RMH,HC,R,MU
53,53,67,1,RMH,HC,R,SU
53,53,70,1,RMH,HC,R,SU
53,53,70,2,RMH,HC,R,MU
53,53,71,1,RMH,HC,R,MU
53,53,73,1,RMPH,other,R,MU
53,53,74,1,RMPH,other,R,MU
53,53,75,1,RMPH,other,R,MU
53,53,77,1,RMPH,other,R,MU
53,53,78,1,RMPH,other,R,MU
53,53,81,1,RPPH,other,R,MU
53,53,82,1,RPPH,other,R,MU
53,53,83,1,RPPH,other,R,MU
53,53,86,1,RPPH,other,R,MU
53,53,86,2,RPPH,other,R,MU
53,53,87,1,RPPH,other,R,MU
53,53,88,1,RPPH,other,R,MU
54,53,1,1,LA,AM,L,MU
54,53,1,2,LA,AM,L,SU
54,53,2,1,LA,AM,L,MU
54,53,3,1,LA,AM,L,MU
54,53,4,1,LA,AM,L,MU
54,53,5,1,LA,AM,L,MU
54,53,5,2,LA,AM,L,SU
54,53,6,1,LA,AM,L,MU
54,53,7,1,LA,AM,L,MU
54,53,8,1,LA,AM,L,MU
54,53,9,1,LAH,HC,L,MU
54,53,12,1,LAH,HC,L,SU
54,53,13,1,LAH,HC,L,MU
54,53,14,1,LAH,HC,L,MU
54,53,16,1,LAH,HC,L,MU
54,53,17,1,LEC,EC,L,MU
54,53,20,1,LEC,EC,L,SU
54,53,22,1,LEC,EC,L,MU
54,53,30,1,LMH,HC,L,MU
54,53,33,1,LPHC,PHC,L,MU
54,53,34,1,LPHC,PHC,L,MU
54,53,38,1,LPHC,PHC,L,SU
54,53,38,2,LPHC,PHC,L,SU
54,53,40,1,LPHC,PHC,L,MU
54,53,41,1,RA,AM,R,MU
54,53,42,1,RA,AM,R,MU
54,53,42,2,RA,AM,R,SU
54,53,43,1,RA,AM,R,MU
54,53,43,2,RA,AM,R,SU
54,53,44,1,RA,AM,R,MU
54,53,45,1,RA,AM,R,MU
54,53,45,2,RA,AM,R,SU
54,53,46,1,RA,AM,R,MU
54,53,46,2,RA,AM,R,SU
54,53,47,1,RA,AM,R,MU
54,53,48,1,RA,AM,R,SU
54,53,48,2,RA,AM,R,MU
54,53,54,1,RAH,HC,R,SU
54,53,54,2,RAH,HC,R,SU
54,53,54,3,RAH,HC,R,MU
54,53,56,1,RAH,HC,R,SU
54,53,56,2,RAH,HC,R,MU
54,53,57,1,RAPH,other,R,MU
54,53,58,1,RAPH,other,R,MU
54,53,60,1,RAPH,other,R,MU
54,53,61,1,RAPH,other,R,MU
54,53,65,1,RMH,HC,R,MU
54,53,69,1,RMH,HC,R,MU
54,53,70,1,RMH,HC,R,MU
54,53,71,1,RMH,HC,R,MU
54,53,73,1,RMPH,other,R,MU
54,53,74,1,RMPH,other,R,MU
54,53,76,1,RMPH,other,R,MU
54,53,77,1,RMPH,other,R,MU
54,53,78,1,RMPH,other,R,MU
54,53,78,2,RMPH,other,R,MU
54,53,81,1,RPPH,other,R,MU
54,53,82,1,RPPH,other,R,MU
54,53,83,1,RPPH,other,R,MU
54,53,83,2,RPPH,other,R,SU
54,53,86,1,RPPH,other,R,MU
54,53,88,1,RPPH,other,R,MU
55,54,2,1,LA,AM,L,MU
55,54,4,1,LA,AM,L,MU
55,54,5,1,LA,AM,L,SU
55,54,6,1,LA,AM,L,MU
55,54,7,1,LA,AM,L,MU
55,54,9,1,LEC,EC,L,SU
55,54,9,2,LEC,EC,L,MU
55,54,10,1,LEC,EC,L,SU
55,54,11,1,LEC,EC,L,SU
55,54,11,2,LEC,EC,L,MU
55,54,12,1,LEC,EC,L,SU
55,54,12,2,LEC,EC,L,MU
55,54,13,1,LEC,EC,L,SU
55,54,13,2,LEC,EC,L,MU
55,54,14,1,LEC,EC,L,MU
55,54,14,2,LEC,EC,L,SU
55,54,15,1,LEC,EC,L,SU
55,54,15,2,LEC,EC,L,SU
55,54,15,3,LEC,EC,L,MU
55,54,16,1,LEC,EC,L,MU
55,54,19,1,LMH,HC,L,MU
55,54,20,1,LMH,HC,L,MU
55,54,24,1,LMH,HC,L,MU
55,54,25,1,LPHC,PHC,L,MU
55,54,26,1,LPHC,PHC,L,SU
55,54,28,1,LPHC,PHC,L,SU
55,54,31,1,LPHC,PHC,L,SU
55,54,33,1,RA,AM,R,MU
55,54,33,2,RA,AM,R,MU
55,54,35,1,RA,AM,R,MU
55,54,36,1,RA,AM,R,MU
55,54,38,1,RA,AM,R,MU
55,54,40,1,RA,AM,R,MU
55,54,41,1,RAH,HC,R,MU
55,54,44,1,RAH,HC,R,SU
55,54,46,1,RAH,HC,R,MU
55,54,47,1,RAH,HC,R,MU
55,54,48,1,RAH,HC,R,MU
55,54,49,1,REC,EC,R,MU
55,54,49,2,REC,EC,R,SU
55,54,51,1,REC,EC,R,MU
55,54,53,1,REC,EC,R,MU
55,54,55,1,REC,EC,R,SU
55,54,55,2,REC,EC,R,SU
55,54,58,1,RMH,HC,R,MU
55,54,61,1,RMH,HC,R,MU
55,54,61,2,RMH,HC,R,MU
55,54,62,1,RMH,HC,R,MU
55,54,63,1,RMH,HC,R,MU
55,54,64,1,RMH,HC,R,MU
55,54,67,1,RPHC,PHC,R,MU
55,54,68,1,RPHC,PHC,R,MU
55,54,69,1,RPHC,PHC,R,MU
55,54,71,1,RPHC,PHC,R,MU
56,56,1,1,LA,AM,L,SU
56,56,1,2,LA,AM,L,SU
56,56,1,3,LA,AM,L,SU
56,56,1,4,LA,AM,L,SU
56,56,2,1,LA,AM,L,SU
56,56,2,2,LA,AM,L,MU
56,56,2,3,LA,AM,L,SU
56,56,2,4,LA,AM,L,SU
56,56,2,5,LA,AM,L,SU
56,56,3,1,LA,AM,L,SU
56,56,3,2,LA,AM,L,MU
56,56,3,3,LA,AM,L,SU
56,56,4,1,LA,AM,L,MU
56,56,4,2,LA,AM,L,MU
56,56,4,3,LA,AM,L,SU
56,56,4,4,LA,AM,L,SU
56,56,5,1,LA,AM,L,SU
56,56,5,2,LA,AM,L,SU
56,56,5,3,LA,AM,L,SU
56,56,6,1,LA,AM,L,SU
56,56,6,2,LA,AM,L,SU
56,56,7,1,LA,AM,L,SU
56,56,7,2,LA,AM,L,MU
56,56,7,3,LA,AM,L,SU
56,56,8,1,LA,AM,L,SU
56,56,8,2,LA,AM,L,MU
56,56,8,3,LA,AM,L,SU
56,56,8,4,LA,AM,L,SU
56,56,12,1,LAH,HC,L,MU
56,56,12,2,LAH,HC,L,MU
56,56,13,1,LAH,HC,L,MU
56,56,14,1,LAH,HC,L,MU
56,56,14,2,LAH,HC,L,MU
56,56,19,1,LEC,EC,L,MU
56,56,19,2,LEC,EC,L,MU
56,56,20,1,LEC,EC,L,MU
56,56,20,2,LEC,EC,L,MU
56,56,21,1,LEC,EC,L,MU
56,56,22,1,LEC,EC,L,MU
56,56,34,1,LPHC,PHC,L,SU
56,56,36,1,LPHC,PHC,L,MU
56,56,36,2,LPHC,PHC,L,SU
56,56,38,1,LPHC,PHC,L,SU
56,56,39,1,LPHC,PHC,L,MU
56,56,39,2,LPHC,PHC,L,MU
56,56,41,1,RA,AM,R,MU
56,56,41,2,RA,AM,R,MU
56,56,41,3,RA,AM,R,SU
56,56,41,4,RA,AM,R,MU
56,56,42,1,RA,AM,R,SU
56,56,42,2,RA,AM,R,SU
56,56,42,3,RA,AM,R,MU
56,56,43,1,RA,AM,R,SU
56,56,43,2,RA,AM,R,MU
56,56,43,3,RA,AM,R,SU
56,56,43,4,RA,AM,R,SU
56,56,44,1,RA,AM,R,MU
56,56,44,2,RA,AM,R,MU
56,56,45,1,RA,AM,R,SU
56,56,45,2,RA,AM,R,SU
56,56,45,3,RA,AM,R,SU
56,56,45,4,RA,AM,R,MU
56,56,45,5,RA,AM,R,SU
56,56,45,6,RA,AM,R,MU
56,56,46,1,RA,AM,R,MU
56,56,48,1,RA,AM,R,SU
56,56,48,2,RA,AM,R,SU
56,56,54,1,RAH,HC,R,SU
56,56,54,2,RAH,HC,R,MU
56,56,54,3,RAH,HC,R,MU
56,56,54,4,RAH,HC,R,SU
56,56,55,1,RAH,HC,R,MU
56,56,57,1,REC,EC,R,MU
56,56,60,1,REC,EC,R,MU
56,56,61,1,REC,EC,R,MU
56,56,61,2,REC,EC,R,MU
56,56,63,1,REC,EC,R,MU
56,56,67,1,RMH,HC,R,MU
56,56,69,1,RMH,HC,R,MU
56,56,71,1,RMH,HC,R,MU
56,56,76,1,RPHC,PHC,R,MU
56,56,80,1,RPHC,PHC,R,MU
57,56,1,1,LA,AM,L,MU
57,56,1,2,LA,AM,L,MU
57,56,2,1,LA,AM,L,MU
57,56,2,2,LA,AM,L,SU
57,56,2,3,LA,AM,L,SU
57,56,3,1,LA,AM,L,MU
57,56,3,2,LA,AM,L,MU
57,56,3,3,LA,AM,L,SU
57,56,4,1,LA,AM,L,MU
57,56,4,2,LA,AM,L,SU
57,56,4,3,LA,AM,L,SU
57,56,5,1,LA,AM,L,MU
57,56,5,2,LA,AM,L,SU
57,56,6,1,LA,AM,L,MU
57,56,6,2,LA,AM,L,SU
57,56,8,1,LA,AM,L,MU
57,56,8,2,LA,AM,L,SU
57,56,10,1,LAH,HC,L,MU
57,56,11,1,LAH,HC,L,MU
57,56,11,2,LAH,HC,L,MU
57,56,13,1,LAH,HC,L,MU
57,56,13,2,LAH,HC,L,MU
57,56,14,1,LAH,HC,L,MU
57,56,15,1,LAH,HC,L,MU
57,56,15,2,LAH,HC,L,MU
57,56,16,1,LAH,HC,L,SU
57,56,16,2,LAH,HC,L,MU
57,56,21,1,LEC,EC,L,MU
57,56,25,1,LMH,HC,L,MU
57,56,28,1,LMH,HC,L,MU
57,56,29,1,LMH,HC,L,MU
57,56,31,1,LMH,HC,L,MU
57,56,31,2,LMH,HC,L,MU
57,56,32,1,LMH,HC,L,MU
57,56,34,1,LPHC,PHC,L,MU
57,56,34,2,LPHC,PHC,L,SU
57,56,36,1,LPHC,PHC,L,MU
57,56,36,2,LPHC,PHC,L,SU
57,56,36,3,LPHC,PHC,L,MU
57,56,38,1,LPHC,PHC,L,MU
57,56,41,1,RA,AM,R,MU
57,56,41,2,RA,AM,R,MU
57,56,41,3,RA,AM,R,SU
57,56,43,1,RA,AM,R,MU
57,56,45,1,RA,AM,R,SU
57,56,45,2,RA,AM,R,SU
57,56,45,3,RA,AM,R,SU
57,56,45,4,RA,AM,R,MU
57,56,45,5,RA,AM,R,MU
57,56,45,6,RA,AM,R,SU
57,56,45,7,RA,AM,R,SU
57,56,46,1,RA,AM,R,MU
57,56,47,1,RA,AM,R,MU
57,56,48,1,RA,AM,R,MU
57,56,50,1,RAH,HC,R,MU
57,56,54,1,RAH,HC,R,MU
57,56,54,2,RAH,HC,R,MU
57,56,55,1,RAH,HC,R,MU
57,56,57,1,REC,EC,R,MU
57,56,59,1,REC,EC,R,MU
57,56,60,1,REC,EC,R,MU
57,56,64,1,REC,EC,R,MU
57,56,65,1,RMH,HC,R,MU
57,56,66,1,RMH,HC,R,MU
57,56,67,1,RMH,HC,R,MU
57,56,68,1,RMH,HC,R,MU
57,56,69,1,RMH,HC,R,MU
57,56,70,1,RMH,HC,R,MU
57,56,71,1,RMH,HC,R,MU
57,56,72,1,RMH,HC,R,MU
57,56,74,1,RPHC,PHC,R,MU
57,56,75,1,RPHC,PHC,R,MU
57,56,76,1,RPHC,PHC,R,MU
57,56,77,1,RPHC,PHC,R,MU
57,56,78,1,RPHC,PHC,R,MU
57,56,78,2,RPHC,PHC,R,MU
57,56,79,1,RPHC,PHC,R,MU
58,57,1,1,LA,AM,L,MU
58,57,1,2,LA,AM,L,MU
58,57,2,1,LA,AM,L,MU
58,57,2,2,LA,AM,L,SU
58,57,2,3,LA,AM,L,SU
58,57,3,1,LA,AM,L,SU
58,57,3,2,LA,AM,L,SU
58,57,3,3,LA,AM,L,SU
58,57,4,1,LA,AM,L,SU
58,57,4,2,LA,AM,L,MU
58,57,5,1,LA,AM,L,MU
58,57,5,2,LA,AM,L,SU
58,57,5,3,LA,AM,L,SU
58,57,6,1,LA,AM,L,MU
58,57,6,2,LA,AM,L,MU
58,57,6,3,LA,AM,L,SU
58,57,7,1,LA,AM,L,MU
58,57,7,2,LA,AM,L,MU
58,57,8,1,LA,AM,L,SU
58,57,9,1,LAH,HC,L,MU
58,57,10,1,LAH,HC,L,SU
58,57,10,2,LAH,HC,L,MU
58,57,10,3,LAH,HC,L,SU
58,57,10,4,LAH,HC,L,SU
58,57,11,1,LAH,HC,L,MU
58,57,12,1,LAH,HC,L,MU
58,57,13,1,LAH,HC,L,MU
58,57,13,2,LAH,HC,L,MU
58,57,14,1,LAH,HC,L,MU
58,57,14,2,LAH,HC,L,MU
58,57,15,1,LAH,HC,L,SU
58,57,16,1,LAH,HC,L,MU
58,57,16,2,LAH,HC,L,MU
58,57,16,3,LAH,HC,L,SU
58,57,16,4,LAH,HC,L,MU
58,57,17,1,LEC,EC,L,MU
58,57,19,1,LEC,EC,L,SU
58,57,21,1,LEC,EC,L,MU
58,57,21,2,LEC,EC,L,SU
58,57,23,1,LEC,EC,L,SU
58,57,24,1,LEC,EC,L,MU
58,57,33,1,LPHC,PHC,L,SU
58,57,33,2,LPHC,PHC,L,SU
58,57,33,3,LPHC,PHC,L,SU
58,57,33,4,LPHC,PHC,L,MU
58,57,33,5,LPHC,PHC,L,MU
58,57,33,6,LPHC,PHC,L,MU
58,57,33,7,LPHC,PHC,L,MU
58,57,34,1,LPHC,PHC,L,SU
58,57,34,2,LPHC,PHC,L,MU
58,57,34,3,LPHC,PHC,L,SU
58,57,34,4,LPHC,PHC,L,SU
58,57,34,5,LPHC,PHC,L,MU
58,57,36,1,LPHC,PHC,L,SU
58,57,36,2,LPHC,PHC,L,SU
58,57,36,3,LPHC,PHC,L,MU
58,57,36,4,LPHC,PHC,L,SU
58,57,37,1,LPHC,PHC,L,SU
58,57,37,2,LPHC,PHC,L,SU
58,57,37,3,LPHC,PHC,L,MU
58,57,37,4,LPHC,PHC,L,SU
58,57,37,5,LPHC,PHC,L,MU
58,57,38,1,LPHC,PHC,L,MU
58,57,38,2,LPHC,PHC,L,SU
58,57,38,3,LPHC,PHC,L,SU
58,57,38,4,LPHC,PHC,L,MU
58,57,38,5,LPHC,PHC,L,MU
58,57,40,1,LPHC,PHC,L,MU
58,57,41,1,RA,AM,R,MU
58,57,42,1,RA,AM,R,MU
58,57,42,2,RA,AM,R,SU
58,57,42,3,RA,AM,R,SU
58,57,44,1,RA,AM,R,MU
58,57,44,2,RA,AM,R,MU
58,57,45,1,RA,AM,R,SU
58,57,45,2,RA,AM,R,SU
58,57,46,1,RA,AM,R,MU
58,57,48,1,RA,AM,R,MU
58,57,48,2,RA,AM,R,MU
58,57,49,1,RAH,HC,R,SU
58,57,50,1,RAH,HC,R,SU
58,57,50,2,RAH,HC,R,SU
58,57,50,3,RAH,HC,R,MU
58,57,51,1,RAH,HC,R,MU
58,57,51,2,RAH,HC,R,MU
58,57,51,3,RAH,HC,R,SU
58,57,51,4,RAH,HC,R,SU
58,57,51,5,RAH,HC,R,SU
58,57,52,1,RAH,HC,R,MU
58,57,53,1,RAH,HC,R,MU
58,57,53,2,RAH,HC,R,MU
58,57,53,3,RAH,HC,R,SU
58,57,53,4,RAH,HC,R,MU
58,57,53,5,RAH,HC,R,MU
58,57,53,6,RAH,HC,R,SU
58,57,55,1,RAH,HC,R,MU
58,57,56,1,RAH,HC,R,MU
58,57,57,1,REC,EC,R,SU
58,57,57,2,REC,EC,R,SU
58,57,57,3,REC,EC,R,MU
58,57,57,4,REC,EC,R,SU
58,57,57,5,REC,EC,R,SU
58,57,58,1,REC,EC,R,SU
58,57,58,2,REC,EC,R,SU
58,57,58,3,REC,EC,R,MU
58,57,59,1,REC,EC,R,MU
58,57,60,1,REC,EC,R,SU
58,57,60,2,REC,EC,R,MU
58,57,60,3,REC,EC,R,SU
58,57,61,1,REC,EC,R,SU
58,57,61,2,REC,EC,R,MU
58,57,61,3,REC,EC,R,SU
58,57,62,1,REC,EC,R,MU
58,57,62,2,REC,EC,R,MU
58,57,62,3,REC,EC,R,MU
58,57,63,1,REC,EC,R,MU
58,57,63,2,REC,EC,R,SU
58,57,64,1,REC,EC,R,SU
58,57,64,2,REC,EC,R,MU
58,57,64,3,REC,EC,R,SU
58,57,71,1,RMH,HC,R,MU
58,57,72,1,RMH,HC,R,MU
58,57,73,1,RPHC,PHC,R,MU
58,57,73,2,RPHC,PHC,R,SU
58,57,73,3,RPHC,PHC,R,MU
58,57,74,1,RPHC,PHC,R,SU
58,57,74,2,RPHC,PHC,R,MU
58,57,75,1,RPHC,PHC,R,SU
58,57,75,2,RPHC,PHC,R,SU
58,57,75,3,RPHC,PHC,R,MU
58,57,76,1,RPHC,PHC,R,MU
58,57,76,2,RPHC,PHC,R,MU
58,57,76,3,RPHC,PHC,R,MU
58,57,77,1,RPHC,PHC,R,SU
58,57,77,2,RPHC,PHC,R,MU
58,57,78,1,RPHC,PHC,R,SU
58,57,78,2,RPHC,PHC,R,MU
58,57,78,3,RPHC,PHC,R,SU
58,57,78,4,RPHC,PHC,R,SU
58,57,79,1,RPHC,PHC,R,SU
58,57,79,2,RPHC,PHC,R,MU
58,57,80,1,RPHC,PHC,R,SU
58,57,80,2,RPHC,PHC,R,SU
58,57,80,3,RPHC,PHC,R,MU
58,57,80,4,RPHC,PHC,R,SU
58,57,80,5,RPHC,PHC,R,MU
59,59,1,1,LA,AM,L,SU
59,59,1,2,LA,AM,L,MU
59,59,1,3,LA,AM,L,SU
59,59,2,1,LA,AM,L,SU
59,59,2,2,LA,AM,L,MU
59,59,2,3,LA,AM,L,MU
59,59,3,1,LA,AM,L,SU
59,59,3,2,LA,AM,L,SU
59,59,3,3,LA,AM,L,MU
59,59,3,4,LA,AM,L,SU
59,59,4,1,LA,AM,L,MU
59,59,5,1,LA,AM,L,MU
59,59,6,1,LA,AM,L,SU
59,59,6,2,LA,AM,L,SU
59,59,7,1,LA,AM,L,SU
59,59,7,2,LA,AM,L,SU
59,59,7,3,LA,AM,L,MU
59,59,8,1,LA,AM,L,MU
59,59,8,2,LA,AM,L,MU
59,59,8,3,LA,AM,L,SU
59,59,9,1,LAH,HC,L,MU
59,59,10,1,LAH,HC,L,MU
59,59,10,2,LAH,HC,L,SU
59,59,10,3,LAH,HC,L,MU
59,59,11,1,LAH,HC,L,MU
59,59,11,2,LAH,HC,L,MU
59,59,11,3,LAH,HC,L,SU
59,59,12,1,LAH,HC,L,SU
59,59,12,2,LAH,HC,L,MU
59,59,12,3,LAH,HC,L,SU
59,59,13,1,LAH,HC,L,SU
59,59,13,2,LAH,HC,L,MU
59,59,13,3,LAH,HC,L,SU
59,59,13,4,LAH,HC,L,MU
59,59,13,5,LAH,HC,L,MU
59,59,14,1,LAH,HC,L,MU
59,59,14,2,LAH,HC,L,SU
59,59,14,3,LAH,HC,L,MU
59,59,14,4,LAH,HC,L,MU
59,59,14,5,LAH,HC,L,MU
59,59,15,1,LAH,HC,L,MU
59,59,15,2,LAH,HC,L,SU
59,59,16,1,LAH,HC,L,SU
59,59,16,2,LAH,HC,L,MU
59,59,16,3,LAH,HC,L,MU
59,59,16,4,LAH,HC,L,MU
59,59,25,1,LMH,HC,L,MU
59,59,25,2,LMH,HC,L,SU
59,59,26,1,LMH,HC,L,MU
59,59,27,1,LMH,HC,L,MU
59,59,28,1,LMH,HC,L,MU
59,59,28,2,LMH,HC,L,SU
59,59,28,3,LMH,HC,L,SU
59,59,31,1,LMH,HC,L,SU
59,59,31,2,LMH,HC,L,MU
59,59,32,1,LMH,HC,L,MU
59,59,32,2,LMH,HC,L,MU
59,59,33,1,LPHC,PHC,L,SU
59,59,33,2,LPHC,PHC,L,SU
59,59,34,1,LPHC,PHC,L,SU
59,59,34,2,LPHC,PHC,L,MU
59,59,35,1,LPHC,PHC,L,SU
59,59,35,2,LPHC,PHC,L,SU
59,59,36,1,LPHC,PHC,L,MU
59,59,36,2,LPHC,PHC,L,SU
59,59,36,3,LPHC,PHC,L,SU
59,59,37,1,LPHC,PHC,L,SU
59,59,37,2,LPHC,PHC,L,MU
59,59,38,1,LPHC,PHC,L,SU
59,59,38,2,LPHC,PHC,L,MU
59,59,39,1,LPHC,PHC,L,MU
59,59,39,2,LPHC,PHC,L,MU
59,59,40,1,LPHC,PHC,L,SU
59,59,40,2,LPHC,PHC,L,MU
59,59,40,3,LPHC,PHC,L,MU
59,59,41,1,RA,AM,R,MU
59,59,42,1,RA,AM,R,SU
59,59,42,2,RA,AM,R,MU
59,59,43,1,RA,AM,R,SU
59,59,43,2,RA,AM,R,SU
59,59,43,3,RA,AM,R,SU
59,59,43,4,RA,AM,R,SU
59,59,43,5,RA,AM,R,MU
59,59,43,6,RA,AM,R,MU
59,59,43,7,RA,AM,R,MU
59,59,43,8,RA,AM,R,MU
59,59,43,9,RA,AM,R,SU
59,59,43,10,RA,AM,R,SU
59,59,44,1,RA,AM,R,MU
59,59,45,1,RA,AM,R,SU
59,59,45,2,RA,AM,R,SU
59,59,45,3,RA,AM,R,SU
59,59,45,4,RA,AM,R,SU
59,59,45,5,RA,AM,R,MU
59,59,45,6,RA,AM,R,MU
59,59,46,1,RA,AM,R,SU
59,59,46,2,RA,AM,R,MU
59,59,46,3,RA,AM,R,MU
59,59,46,4,RA,AM,R,MU
59,59,47,1,RA,AM,R,SU
59,59,47,2,RA,AM,R,MU
59,59,47,3,RA,AM,R,MU
59,59,48,1,RA,AM,R,MU
59,59,48,2,RA,AM,R,SU
59,59,48,3,RA,AM,R,MU
59,59,49,1,RAH,HC,R,SU
59,59,49,2,RAH,HC,R,MU
59,59,49,3,RAH,HC,R,MU
59,59,50,1,RAH,HC,R,SU
59,59,50,2,RAH,HC,R,MU
59,59,51,1,RAH,HC,R,SU
59,59,51,2,RAH,HC,R,MU
59,59,51,3,RAH,HC,R,SU
59,59,52,1,RAH,HC,R,SU
59,59,52,2,RAH,HC,R,SU
59,59,52,3,RAH,HC,R,MU
59,59,52,4,RAH,HC,R,SU
59,59,54,1,RAH,HC,R,SU
59,59,54,2,RAH,HC,R,MU
59,59,55,1,RAH,HC,R,SU
59,59,55,2,RAH,HC,R,SU
59,59,55,3,RAH,HC,R,MU
59,59,56,1,RAH,HC,R,MU
59,59,58,1,REC,EC,R,SU
59,59,58,2,REC,EC,R,MU
59,59,58,3,REC,EC,R,MU
59,59,60,1,REC,EC,R,MU
59,59,60,2,REC,EC,R,SU
59,59,60,3,REC,EC,R,MU
59,59,61,1,REC,EC,R,MU
59,59,61,2,REC,EC,R,MU
59,59,61,3,REC,EC,R,SU
59,59,62,1,REC,EC,R,MU
59,59,62,2,REC,EC,R,SU
59,59,63,1,REC,EC,R,SU
59,59,63,2,REC,EC,R,MU
59,59,63,3,REC,EC,R,SU
59,59,63,4,REC,EC,R,SU
59,59,67,1,RMH,HC,R,MU
59,59,69,1,RMH,HC,R,MU
59,59,73,1,RPHC,PHC,R,MU
59,59,74,1,RPHC,PHC,R,MU
59,59,74,2,RPHC,PHC,R,SU
59,59,75,1,RPHC,PHC,R,MU
59,59,75,2,RPHC,PHC,R,SU
59,59,76,1,RPHC,PHC,R,SU
59,59,76,2,RPHC,PHC,R,MU
59,59,77,1,RPHC,PHC,R,MU
59,59,77,2,RPHC,PHC,R,MU
59,59,78,1,RPHC,PHC,R,MU
59,59,79,1,RPHC,PHC,R,MU
59,59,79,2,RPHC,PHC,R,SU
59,59,79,3,RPHC,PHC,R,SU
59,59,79,4,RPHC,PHC,R,MU
